video_id,comment_id,author,text,sentiment,score,publishedAt,translated,sentiment_model,emotion,sarcasm
IHNzOHi8sJs,UgwPorvwSKuoY5DoQ0h4AaABAg,@MadriaMa,Love you 💕💕💕💕💕💕,positive,0.6369,2025-08-17T13:41:30Z,Love you.,positive,love,LABEL_0
IHNzOHi8sJs,Ugz2eXGCwKN7RzgUzyh4AaABAg,@HamdanSyarif-p6r,Hit you with that DDU DU DDU du,neutral,0.0,2025-08-17T12:20:42Z,Hit you with that DDU DU DDU,negative,anger,LABEL_0
IHNzOHi8sJs,UgxSfEZaX1zIsMTXey54AaABAg,@annafang6094,"I love Jinsoo and Rosé <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=164"">2:44</a>",positive,0.6369,2025-08-17T12:07:59Z,"I love Jinsoo and Rose <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=164"">2:44</a>",positive,joy,LABEL_0
IHNzOHi8sJs,UgyFv_tecL-O9-BNNJd4AaABAg,@annafang6094,"My favorite song <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=123"">2:03</a>",positive,0.4588,2025-08-17T12:07:15Z,"My favorite song <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=123"">2:03</a>",neutral,joy,LABEL_0
IHNzOHi8sJs,UgyuV92MwwdJoWomRvl4AaABAg,@nov_eric,We love you forever Blackpink. You are our strengths,positive,0.7845,2025-08-17T11:47:22Z,We love you forever Blackpink.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugyr6xrndw2PCqhGnPx4AaABAg,@PetraSchwarcz-k6n,I Love You Blackpink<br>love Rose<br>love Lisa<br>love jennie<br>love jisoo,positive,0.6369,2025-08-17T11:19:43Z,I Love You Blackpink <br>love Rose <br>love Lisa<br>love janie<br>love jiesoo,positive,love,LABEL_0
IHNzOHi8sJs,Ugxo-ISFpcrR7fB7Mq14AaABAg,@BhagawatiKhadka-m5i,Blackpink songs sound is dangerous and touching heart❤❤❤❤❤❤❤❤❤❤❤,negative,-0.4767,2025-08-17T11:16:32Z,Blackpink songs sound is dangerous and touching heart,negative,anger,LABEL_0
IHNzOHi8sJs,UgwFmJHqmzeqtFMm4wZ4AaABAg,@2SonicSisters,"mj g ch h   , k  k   k cnn",neutral,0.0,2025-08-17T10:45:56Z,"mj g q h , k k k k k k cnn",negative,anger,LABEL_0
IHNzOHi8sJs,UgzhGya07_csrfUIflB4AaABAg,@AranzaMontilla-w6h,2025년에는 당신과 나만 이 노래를 들을 수 있을 거예요 😏,neutral,0.0,2025-08-17T10:44:36Z,2025 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyPe4rTeNPC9WxDctl4AaABAg,@SaraSantos-w3c,Come the Portugal 😢please,neutral,0.0,2025-08-17T10:44:10Z,Like the Portugal . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxGGVCAn2IZh0P98Vl4AaABAg,@MaaMaa-s8x,Anyone after &quot;Jump&quot; song..?,neutral,0.0,2025-08-17T09:22:47Z,Any after _quot;Jump&quot; song...?,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyJDJnxb-JziHLO7394AaABAg,@Haneen11-p7v,I am Jordanian and I am proud of Palestine forever,positive,0.4767,2025-08-17T08:50:06Z,I am Jordanian and I am proud of Palestine forever,positive,joy,LABEL_0
IHNzOHi8sJs,UgyOiT4chCf5NLxmkOF4AaABAg,@imranAslam-p4m,I love you 💕 black Pink,positive,0.6369,2025-08-17T07:42:48Z,"I love you, black Pink",positive,love,LABEL_0
IHNzOHi8sJs,UgzIjjWb7PLOBGEv2u14AaABAg,@IreshaGomes,I was 2 years old when it was. 😅😅😅<br>I am a new blink<br>❤❤❤❤❤❤❤❤,neutral,0.0,2025-08-17T06:50:10Z,I was 2 years old when it was.,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugx-RrWuK50HmD1Tt0h4AaABAg,@CuteSwaragaming,Love you❤❤❤,positive,0.6369,2025-08-17T05:17:48Z,I love you.,positive,love,LABEL_0
IHNzOHi8sJs,UgwRTe889cve1iMbR3l4AaABAg,@Sooho232,Who is here after Jump???,neutral,0.0,2025-08-17T05:11:54Z,Who's here after Jump??,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugw_H3qzb1HMt3aK-c14AaABAg,@Qhuong2411,còn ai ở đây nữa khong?cho xin cánh tay của bạn nào👋👋,neutral,0.0,2025-08-17T04:58:03Z,Who else is here?,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwKViSBUTeqdx1GkvB4AaABAg,@AtK-c5z,I am indian,neutral,0.0,2025-08-17T04:30:27Z,I am Indian,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwmfwkX8OERkwrk8eF4AaABAg,@ClassicMobile-h2r,❤❤❤beautiful,neutral,0.0,2025-08-17T04:21:26Z,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwIU7TUENSjYYTXBDR4AaABAg,@SarungbamJayaDevi,I like blackpink ❤😊 Nice songs  👍💖,positive,0.6486,2025-08-17T03:44:50Z,I like blackpink . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugwyi4VOsvT6GrSsaIt4AaABAg,@MelanyCmontes,Hello,neutral,0.0,2025-08-17T03:16:21Z,Hello,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyvPkRgMUUn-1VDo594AaABAg,@KhánhHàngọc-g7h,❤🎉,neutral,0.0,2025-08-17T02:55:10Z,I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyY3AJPDBIQwJ-vXlp4AaABAg,@phatdinh3270,274k,neutral,0.0,2025-08-17T02:43:24Z,274k,neutral,anger,LABEL_1
IHNzOHi8sJs,Ugy__x33TMQ6bU1fRaJ4AaABAg,@Ima_findyou,허 펐🎉,neutral,0.0,2025-08-17T02:14:58Z,"Whoa, whoa, whoa, whoa.",negative,fear,LABEL_0
IHNzOHi8sJs,UgzTxYBLxOeCs3xUC214AaABAg,@ale4130,que berga,neutral,0.0,2025-08-17T00:58:25Z,que berga,negative,anger,LABEL_0
IHNzOHi8sJs,UgzF_c_8lmDpuXZeDCR4AaABAg,@InojasMernalou,Du du du max verstappen,neutral,0.0,2025-08-16T22:13:44Z,You're hiding the max.,negative,anger,LABEL_0
IHNzOHi8sJs,Ugwh4vsVVEvOT_pciwx4AaABAg,@GuyaMwyatra,Yep.,positive,0.296,2025-08-16T21:18:06Z,Yep.,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugwk6iMaMsCNxFZufKx4AaABAg,@sogandmomeninia2861,"&quot;DDU-DU DDU-DU, Queens on fire! 🔥💎 Stream, slay, repeat! 👑💖&quot;",negative,-0.4559,2025-08-16T21:13:38Z,"& quot;DDU-DU DDU-DU, Queens on fire! ← Stream, slide, repeat!",positive,anger,LABEL_0
IHNzOHi8sJs,UgwaiSlQiqVundHNh414AaABAg,@zeynepucar283,료롫려ㅕㅛㄹ😊😊😊❤❤,neutral,0.0,2025-08-16T20:32:28Z,- I'm sorry. - I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyRN8COspNStBp8N8J4AaABAg,@zeynepucar283,햘숌ㄹㅎ로혀자❤❤❤❤ㅏㅐㅔ벼ㅑㅗㅎㅍ느,neutral,0.0,2025-08-16T20:31:42Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgwoepgOmfMnGSh9VyF4AaABAg,@ปิ่นสุดาพุทธเส้น-ด6ถ,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😂😂😂😂😂😂😂😂😂😂😂😂😂🎉🎉🎉🎉🎉,neutral,0.0,2025-08-16T20:00:59Z,I'm sorry. I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyCYXM5X3_n2cF_IAN4AaABAg,@St4r_bl1nk,Amazing!!,positive,0.658,2025-08-16T19:20:49Z,Amazing!,positive,surprise,LABEL_0
IHNzOHi8sJs,Ugzcyo_xWiCMidcc97l4AaABAg,@BarkBeat-world,Ahyeon is So powerfull,neutral,0.0,2025-08-16T18:09:23Z,Ahyeon is so powerful,positive,joy,LABEL_0
IHNzOHi8sJs,UgyL9ws0sL29vpIOmP54AaABAg,@HarendraKumaar-fn5sw,So beautiful song❤😊,positive,0.6361,2025-08-16T17:52:35Z,His beautiful song.,positive,joy,LABEL_0
IHNzOHi8sJs,UgwCSkjUwk2vkuPOEdl4AaABAg,@AshaSambher,Wow blinks!,positive,0.6239,2025-08-16T17:40:17Z,Wow blinds!,positive,surprise,LABEL_0
IHNzOHi8sJs,UgzDEf_bVHgTF03t94l4AaABAg,@Emillyribeiro1550,정말 좋은 초현실적인 노래네요,neutral,0.0,2025-08-16T17:12:51Z,"Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey,",neutral,anger,LABEL_0
IHNzOHi8sJs,UgxFMZhGk-DvUqEhYdx4AaABAg,@7bnad,I miss this era,negative,-0.1531,2025-08-16T15:41:26Z,I miss this was,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugz0A3qLzzSaVSFiGsp4AaABAg,@7bnad,"<a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=25"">0:25</a> Queen",neutral,0.0,2025-08-16T15:41:02Z,"<a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=25"">0:25</a> Queen",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugx9YUqPcGXygNTOBtl4AaABAg,@PushpaSonkar-bk8sk,This video cured my boredom.,negative,-0.3182,2025-08-16T15:40:48Z,This video cleared my board.,positive,joy,LABEL_0
IHNzOHi8sJs,UgywIa9do7RUwpGgJBx4AaABAg,@titustowes,Why was this actually so entertaining?,positive,0.5777,2025-08-16T15:24:34Z,Why was this actually such an entertainment?,negative,joy,LABEL_0
IHNzOHi8sJs,UgzOX92bS1oHm3uxJ2p4AaABAg,@fatimajahan6127,"From 2018-2025 ,,,,love yall blackpink❤❤❤❤❤❤",neutral,0.0,2025-08-16T15:05:15Z,"From 2018-2025 , ,,,love yall blackpink",positive,joy,LABEL_0
IHNzOHi8sJs,Ugx8kEruc6-YN1Mn6eV4AaABAg,@tyanwang7191,du du du du.   Max Verstappen,neutral,0.0,2025-08-16T14:04:26Z,You're the one.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugx0AMVIvn6VQ9iZNUt4AaABAg,@onatkurt7434,WUUUHUUUUU,neutral,0.0,2025-08-16T13:20:53Z,A CONVERSATION WITH A NEIGHBOR,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzagbHlUr_P0VH-FQl4AaABAg,@claudiaellencoelhosantos4623,❤❤❤Laura❤❤ te amo,neutral,0.0,2025-08-16T13:07:36Z,I love Laura.,positive,love,LABEL_0
IHNzOHi8sJs,Ugw9e7E0x0KaPyz7Nn14AaABAg,@TaynhaSilvaAProfissa,Só eu do Brasil né?,neutral,0.0,2025-08-16T12:55:33Z,Is it just me from Brazil?,negative,anger,LABEL_0
IHNzOHi8sJs,Ugw3Yn5ljtuo3Qsi8xN4AaABAg,@MetinÇetingök,"Blackpink in your are yeahhhh!!🖤💓🖤💓🖤💓🖤💓 JENNİE  JİSOO ROSE  LİSA BLACKPİNK 🖤💓🖤💓 🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓🖤💓Note: I am your Turkish fan, I love you very much, I live in Türkiye and I am Turkish.",positive,0.7955,2025-08-16T12:39:17Z,"Blackpink in your are yehhhh!!! JENNIE JISOO ROSE LISA BLACKPINK : I am your Turkish fan, I love you very much, I live in Turkey and I am Turkish.",positive,joy,LABEL_0
IHNzOHi8sJs,UgxSVsDCRJ7kH3BkyLR4AaABAg,@MstJule-c9u,Hi,neutral,0.0,2025-08-16T12:34:02Z,Hi,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugxsz_isvf8DF3VLv0d4AaABAg,@serdarefi1705,bpx,neutral,0.0,2025-08-16T12:33:14Z,bpx,neutral,anger,LABEL_1
IHNzOHi8sJs,UgxyM6DvXzaELKssozd4AaABAg,@서현아-z5d6q,와 마지막이 젤 좋음,neutral,0.0,2025-08-16T12:14:32Z,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyePc5TWyQ3H4rGS5J4AaABAg,@AcilkarimaAssya,Blackpink forever,neutral,0.0,2025-08-16T11:46:27Z,Black pink before,neutral,fear,LABEL_0
IHNzOHi8sJs,Ugzc6YoHG7EWZkhA1XF4AaABAg,@AcilkarimaAssya,"블랙핑크 사랑해요, 항상 노래 들어요 😊",neutral,0.0,2025-08-16T11:45:57Z,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugz2LKIYcbsaDKS_Vix4AaABAg,@dahyunkim-s5p,the best era ever,positive,0.6369,2025-08-16T11:40:52Z,the best was ever,positive,joy,LABEL_0
IHNzOHi8sJs,UgzoZIa5EyZTRpMKWQ14AaABAg,@dahyunkim-s5p,iconic as it is,neutral,0.0,2025-08-16T11:40:41Z,icon as it is,neutral,joy,LABEL_0
IHNzOHi8sJs,UgzLDHIjt_5QDfyveMV4AaABAg,@Girlfriend-td6md,2.3B views🎉❤,neutral,0.0,2025-08-16T11:39:36Z,2.3B views,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugx-3rbcAxTsMEKiK554AaABAg,@aongchaimarma-ln6oi,Dhamaka Queen.....😄🙃,neutral,0.0,2025-08-16T11:32:42Z,Damaka Queen . . . . . . .,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzfbvYQtUhUM3qRUQh4AaABAg,@MatlubaHaqbeedieva,❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🥰🥰😘😘😘😘😘😘😘😘😘😘😘😘😘👩🏻‍🎤Rose,neutral,0.0,2025-08-16T10:56:11Z,I'm sorry. I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugx8KQsDlv18N-25dAp4AaABAg,@torczz,DUDUDU MAX VERSTAPPEN,neutral,0.0,2025-08-16T10:24:33Z,BEFORE YOU TAKE MAX,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugzqj8hbM6cfyUCEmAd4AaABAg,@mimoyourbae,my faves,neutral,0.0,2025-08-16T10:11:03Z,My favorites,positive,joy,LABEL_0
IHNzOHi8sJs,Ugy2TKjCke9dXCs85d94AaABAg,@mimoyourbae,2328,neutral,0.0,2025-08-16T10:10:20Z,2328,neutral,anger,LABEL_0
IHNzOHi8sJs,UgzgahHZICCeRwAl5AR4AaABAg,@Callmesaaaa,KEREN BNGETT PLZZZ,neutral,0.0,2025-08-16T09:21:43Z,BENGETT PLZZZZZ,negative,anger,LABEL_0
IHNzOHi8sJs,UgzYDlOfDvXl0tFc8C14AaABAg,@BaryCxary,Fantastic!,positive,0.5983,2025-08-16T09:20:49Z,Fantastic!,positive,joy,LABEL_0
IHNzOHi8sJs,Ugz_YGRqWE-n_U6i8b94AaABAg,@tranvy6360,CÁC BLINK MUỐN PHÁ KỈ LỤC ĐẠT 3B KHÔNG:),neutral,0.0,2025-08-16T08:37:53Z,( Look under BIBLE TEACHINGS > BIBLE QUESTIONS ANSWERED),neutral,joy,LABEL_0
IHNzOHi8sJs,UgxZRKEY4gFj_CP11oh4AaABAg,@SONGJi-wo,블랙핑크 너무 좋아해요,neutral,0.0,2025-08-16T08:29:22Z,"Whoa, whoa, whoa, whoa.",negative,fear,LABEL_0
IHNzOHi8sJs,UgxZmhTlvPQCy3DmlZl4AaABAg,@MJCanete-sm4em,"August 16, 2025?",neutral,0.0,2025-08-16T08:27:36Z,"August 16, 2025?",neutral,joy,LABEL_0
IHNzOHi8sJs,UgxyCh2BKLpaP8Ki6Q94AaABAg,@RaraMina-l5i,Love blapik❤❤❤❤,positive,0.6369,2025-08-16T08:19:56Z,Love blapik . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugyq5ll_eCKJI1E9NUx4AaABAg,@chandniParmin,❤ blackpink in your area,neutral,0.0,2025-08-16T07:21:53Z,Blackpink in your area,neutral,anger,LABEL_0
IHNzOHi8sJs,UgwwoV8Bv89gD1eYg8h4AaABAg,@NafeesaMuhammed-r7x,Blackpink,neutral,0.0,2025-08-16T06:51:12Z,Blackpink,neutral,anger,LABEL_1
IHNzOHi8sJs,UgyJ7lV356smAUkWVs54AaABAg,@erdemyavuz6650,"It been 7 years, and im watching still…",neutral,0.0,2025-08-16T05:54:34Z,"It's been seven years, and in watching...",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugyk_e6av-J_-OyDBGl4AaABAg,@NgọcPh-q9d,Idol nao noi mình chi dao dien cá nhạc nha,neutral,0.0,2025-08-16T05:10:30Z,Idolatry's gonna kill me with a knife.,negative,anger,LABEL_0
IHNzOHi8sJs,UgyybzBRuccYnFP7aH54AaABAg,@RinkyKhatun-y6n,Who will be there in 2025 🩷🖤,neutral,0.0,2025-08-16T05:08:10Z,Who will be there in 2025,neutral,joy,LABEL_0
IHNzOHi8sJs,UgxlPIRVOW4gpep6rAh4AaABAg,@blinkforever-m7t,queen,neutral,0.0,2025-08-16T04:32:23Z,queen,positive,anger,LABEL_1
IHNzOHi8sJs,Ugzgtsa0dMYsouUl1Tx4AaABAg,@PuspendraSingh-w6i,😮😮😮😮😊😊😊😊❤❤❤,neutral,0.0,2025-08-16T03:20:17Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgztLT88s5VBboc3Efx4AaABAg,@RaihanSaputra-wj6cm,Salam kenal dariraihan ramadan saputtra😊😊😊😊😊😊😊😊😊😊😊😊😊,neutral,0.0,2025-08-16T02:22:11Z,Welcome to the Supputtra's World Trade Center.,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwYfN9r0r8CHFnq5rt4AaABAg,@RayanShahid-i3n,Love blackpink you 🥰🥰🥰🥰😘😘😘😘😘😘😘,positive,0.6369,2025-08-16T00:04:53Z,Love blackpink you,positive,love,LABEL_0
IHNzOHi8sJs,UgybYyhCuoJu0ZLKapF4AaABAg,@JoeyTopple,Hi,neutral,0.0,2025-08-15T20:47:23Z,Hi,neutral,anger,LABEL_0
IHNzOHi8sJs,UgyRYHwMp5kqRJ_h1Lx4AaABAg,@AyaanAligood,Ce bon ❤❤❤,neutral,0.0,2025-08-15T19:23:55Z,That's good.,positive,joy,LABEL_0
IHNzOHi8sJs,Ugzqrii6GGHptP8P0XZ4AaABAg,@RichardDeLaRosa-b8p,❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤,neutral,0.0,2025-08-15T18:59:05Z,I'm sorry. I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,Ugyga2gunRdjlInExDB4AaABAg,@MdKhan-e6h9p,Facts.,neutral,0.0,2025-08-15T18:01:00Z,Facts.,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwtveKQ8M-WW2OltsV4AaABAg,@rezeki-l5i,"elo <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=23"">0:23</a>",neutral,0.0,2025-08-15T15:58:04Z,"elo <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=23"">0:23</a>",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugw1O7yDwm9JgyofziB4AaABAg,@SlimaniRb,LiSa Lisa Lisa,neutral,0.0,2025-08-15T15:55:48Z,Lisa Lisa,neutral,joy,LABEL_1
IHNzOHi8sJs,UgwKq819J4vqOSPoWc94AaABAg,@SlimaniRb,ليسا تعالي الا الجزائر,neutral,0.0,2025-08-15T15:55:11Z,"Don't come here, Algeria.",negative,anger,LABEL_0
IHNzOHi8sJs,UgxCdrcBUPM8Q37Cp3x4AaABAg,@SzymonPodlaszewski,W,neutral,0.0,2025-08-15T15:23:24Z,W,neutral,anger,LABEL_0
IHNzOHi8sJs,UgxfTdcXLZ21_Q6cPbR4AaABAg,@IkraAkhter-ls6bk,💗💗💗💗,neutral,0.0,2025-08-15T15:11:23Z,I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgyLlmY8G5IoXajcVV94AaABAg,@PushpaSonkar-bk8sk,I think I’ve watched this three times now.,neutral,0.0,2025-08-15T14:56:45Z,I think I've watched this three times now.,neutral,joy,LABEL_0
IHNzOHi8sJs,UgzXDID1fzxTNYJ_Jdx4AaABAg,@2_J.A,I love BLACKPINK,positive,0.6369,2025-08-15T13:36:59Z,I love BLACKPINK,positive,love,LABEL_0
IHNzOHi8sJs,Ugyyp069C0JleKllrnB4AaABAg,@SonaliSingha-j3e,Kpop top one song,positive,0.2023,2025-08-15T12:48:44Z,Kpop top one song,neutral,joy,LABEL_0
IHNzOHi8sJs,UgwiI3UXeAmivQ768Nt4AaABAg,@kkang1996,❤❤,neutral,0.0,2025-08-15T12:40:08Z,I'm sorry. I'm sorry. I'm sorry.,negative,sadness,LABEL_0
IHNzOHi8sJs,UgzsAzdOGWfiv0PbNrd4AaABAg,@nov_eric,Remember We Are &quot;Streaming Monsters&quot;. Let&#39;s go Blinks!!! Blackpink Fighting ❤,negative,-0.5229,2025-08-15T11:24:41Z,Remember We Are &quot;Streaming Monsters&quot;. Let &#39;s go Blinks!!! Blackpink Fighting,positive,anger,LABEL_0
IHNzOHi8sJs,UgzZtJZWTIsJRAHVaQd4AaABAg,@Blink-e5u,8월에 누가 여기에 있나요 2025?💗,neutral,0.0,2025-08-15T11:07:56Z,8 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugx7I5zt0Wp1V14c4Ip4AaABAg,@TuongNguyen-lt8cv,uppp,neutral,0.0,2025-08-15T11:07:53Z,upup,neutral,anger,LABEL_1
IHNzOHi8sJs,UgwbSnvYfKMyBvNwjZ54AaABAg,@Nigarlizade0132,Yaş kitlesi 5-12,neutral,0.0,2025-08-15T10:17:13Z,"Size of the board (0-2 = small-large, 5=custom)",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugyrf2cwSsPL74ZP0Zx4AaABAg,@BLINK.IN.UR.AREA1,"This part❤ <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=17"">0:17</a>",neutral,0.0,2025-08-15T09:42:33Z,"This part <a href=""https://www.youtube.com/watch?v=IHNzOHi8sJs&amp;t=17"">0:17</a>",neutral,joy,LABEL_0
IHNzOHi8sJs,Ugw9tVbEppGAN8XSSc54AaABAg,@Christina-y5s,Rose 💗<br>Jisoo ❤<br>Jennie 😊<br>Lisa 🎉,neutral,0.0,2025-08-15T08:36:19Z,Rose ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,UgyO3x7TL8F_j138Qh14AaABAg,@멍꼬TV,내가 유치원 때 유행했는데,neutral,0.0,2025-08-15T08:34:15Z,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,neutral,joy,LABEL_0
IHNzOHi8sJs,Ugwe6Mqb935A5JDydVt4AaABAg,@славалдпр,Хз еже послушайте чо вы брехнёй маетесь,neutral,0.0,2025-08-15T07:39:40Z,Now listen to what you're saying.,neutral,anger,LABEL_0
IHNzOHi8sJs,Ugw_P9vakqgtxEIrGwF4AaABAg,@erotokritos-nj2xg,"🎉Okey, they are just perfect 👌.",positive,0.5719,2025-08-15T07:38:43Z,"Okay, they're just perfect.",positive,joy,LABEL_0
